bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,clim_air_temp_max,clim_air_temp_mean,clim_air_temp_min,clim_annual_rainfall,clim_drought_index,clim_evap_p,clim_evap_r,clim_R_factor,clim_rain_frl,clim_rain_her,clim_rain_som,clim_rain_win,clim_soil_moisture,clim_soil_temperature,clim_veg_begin,clim_veg_end,clim_water_balance,DBG_buek250_mg,DBG_FK10dm1000_250,DBG_FOBIP3dm1000_250,DBG_FSMCu3dm1000_250,DBG_gmk1000_250,DBG_GWS1000_250,DBG_humus1000_ob,DBG_ka1000_250,DBG_LD1000_250,DBG_lkwe1000_250,DBG_NFKWe1000_250,DBG_OAAcker1000_250,DBG_pegwasser1000_250_v10,DBG_pegwind1000_250_v10,DBG_PhysGru1000_250,DBG_sqr1000_250_v10,DBG_swr1000_250,DBG_thlf1000_lea,DBG_we1000_250,DBG_WVPFL1000_250,DEM,DEM_aspect,DEM_CaAre,DEM_CaSlo,DEM_ConvergenceIndex,DEM_CONVEXITY,DEM_DEMSTDDEV,DEM_DEVMEAN,DEM_DiffuseInsolation,DEM_DirectInsolation,DEM_DownslopeDistanceGradient,DEM_Flowaccu,DEM_FlowDir,DEM_FlowPathLength,DEM_FlowWidth,DEM_GCURV,DEM_LSFactor,DEM_MCA,DEM_MidSlope,DEM_MRVBF,DEM_NegOpen,DEM_NormHight,DEM_pl_curv,DEM_PosOpen,DEM_pr_curv,DEM_slope,DEM_SlopeLength,DEM_Slophight,DEM_Standhight,DEM_Sur_area,DEM_Tcurv,DEM_TRI,DEM_Valleydepth,DEM_WindEffect,dis_1,dis_2,dis_3,dis_4,dis_5,dis_6,dis_7,dis_8,dis_9,ISRIC_SoilBD,ISRIC_SoilClay,ISRIC_SoilpH,ISRIC_SoilSand,ISRIC_SoilSOC,ISRIC_SoilTexture,ISRIC_SoilUSDA,ISRIC_SoilWater,L8_AFVI,L8_ARVI,L8_B10,L8_B11,L8_B2,L8_B3,L8_B4,L8_B5,L8_B6,L8_B7,L8_CAR,L8_CLG,L8_CSI,L8_EVI,L8_FE2,L8_FE3,L8_FEO,L8_FES,L8_GARV,L8_GVMI,L8_NDVI,L8_SBL,L8_SCI,L8_SLAI,L8_SR,Land_CORINE,Land_Forest,MODIS_AFVI,MODIS_ARVI,MODIS_BRI,MODIS_CLG,MODIS_CSI,MODIS_EVI,MODIS_FE2,MODIS_FE3,MODIS_FEO,MODIS_FES,MODIS_GARV,MODIS_GVMI,MODIS_NDVI,MODIS_SBL,MODIS_SCI,MODIS_SLAI,MODIS_SR,MODIS_sur_refl_b01,MODIS_sur_refl_b02,MODIS_sur_refl_b03,MODIS_sur_refl_b04,MODIS_sur_refl_b05,MODIS_sur_refl_b06,MODIS_sur_refl_b07,S2_AFVI,S2_ARVI,S2_B11,S2_B12,S2_B2,S2_B3,S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,S2_B8A,S2_BRI,S2_CLG,S2_CSI,S2_EVI,S2_FE2,S2_FE3,S2_FEO,S2_FES,S2_GARV,S2_GVMI,S2_NDVI,S2_SBL,S2_SCI,S2_SLAI,S2_SR,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl,OC,CaCO3,N,P,K,CEC,GPS_LAT,GPS_LONG
98,76,32,5665,225,-6,231,170,58,170,24,787,79,46,14,225,161,225,189,144.5949249,107.7006378,65.10953522,787.2789917,3.086293936,524.7052002,385.8163757,89.85141754,154.5481415,205.2194366,221.19841,207.3998413,85.15442657,116.3363266,75.09722137,312.6922302,176.0418243,130,239.2061462,0.060793541,5,137.3561249,2.020888567,8,72.98982239,1.558324933,13.57755852,103.6038284,9.008763313,2.31060648,3,6.129038811,58.68147278,261.0667419,1.539999962,6.059720993,600.4661865,29,0.9999336,1.55E-07,1.363229156,4.811170578,38.10066605,0.701094389,0.032579772,0.690147579,0,1.570756793,2.50E-06,64,0.00040853,0.000327116,-1415056.125,0.339531273,2.00E-07,0.735298514,0,0.413196474,0.132350758,0,0.135126159,0,327978.1875,0.000116363,1.749667287,-176.0562592,0.000269495,3.17304E+11,0.585378885,11.47025967,0.979173481,368009,474019.9063,488020.4688,557452.75,506252.6875,441475.6563,88506.85156,173145.125,258801.625,131.9660339,11.65135479,61.25542831,61.22625732,4.97669363,9,118.9420166,30.74640465,3869.034424,0.722203791,2961.500244,2940.999756,340.5150452,642.5211792,500.0421753,3869.320313,2346.427002,1143.084229,1.006970644,5.022089958,0.189787343,0.66449666,1.580356359,0.778250098,0.606418371,0.48715952,0.905781627,0.543900847,0.771114349,-3182.918457,-0.050527643,0.766513705,7.737987995,17.31656837,0,4703.257813,0.02758687,3356.54834,0.373102546,-0.010616366,0.112584256,1.648433924,0.959280252,0.903805196,0.670482635,1.116798759,0.245347813,0.177424669,-3182.918457,-0.050527643,0.766513705,1.431388259,3286.0625,4703.631348,3356.583252,3425.550049,4251.166504,2850.333252,1741,0.089033037,0.64057529,0.221503034,0.099107035,0.100303143,0.098101608,0.065204404,0.114791259,0.279848099,0.341491789,0.334464163,0.371451408,0.089323863,2.786394596,-0.212067291,0.200431049,1.77133441,0.664661944,0.596317649,0.447429687,1.294636607,0.596629143,0.701346397,0.214960843,-0.252883464,2.260654688,5.696722507,3,5,9,87,5.75,5.13,24.3,0,2.2,40.1,0,5.5,51.71954,6.68495
101,78,33,5801,230,-5,235,159,60,174,25,793,81,47,14,225,163,225,191,149.1169739,112,72.05085754,781.1988525,3,531.1552734,386.1914673,88.15318298,155.5990295,201.1892395,218.0915222,207.1536865,84.41385651,117.6750793,74,313,175.0329132,32.59064865,350.6890869,0,5,113.9345322,6,12,0,1.627317071,4.386022091,162.2951813,33.84772873,9.501849174,1.000035882,20,72.85443878,328.0600586,1.390380263,8.808221817,586.8155518,22,0.870812118,2.29E-07,1.428811431,-1.332516551,38.17165756,1.44332993,-0.034907866,0.638576269,0,1.570741296,1.22E-06,4,0.000548344,0.000321532,108725.2188,0.449726284,2.81E-07,0.176644653,0,0.799762249,0.411677659,0,0.09895914,-1376891904,975149.25,0.000302223,2.336260557,-112.755867,0.000673737,6.42693E+11,1.000641346,3.3387146,0.994395196,383527,481630.2813,491353.9063,546508.8125,490396.5,423745.6875,71805.09375,190193.0156,251366.5,123.5100098,15.61773491,55.74392319,52.54716873,6.332120895,8.126314163,232.2579193,31.36405945,4410.683105,0.751086116,2953.502197,2934.501465,381.5428772,659.0366821,501.5628052,4410.90625,1920.477661,946.6052246,1.006474972,5.692960262,0.135906637,0.696150661,1.528571963,0.761054456,0.435392976,0.492900938,0.938004434,0.646625459,0.79580009,-3402.241699,-0.030581066,0.721854806,8.794324875,18,0,4185.575684,-0.016911872,3204.16748,0.295856833,-0.009137294,0.086980447,1.65166676,0.978790224,0.940652788,0.669744849,1.129961252,0.227003574,0.139391556,-3402.241699,-0.030581066,0.721854806,1.323937178,3161.75,4185.958496,3220.0625,3230.263184,3937.533447,2637.142822,1583.272705,0.161845833,0.680778921,0.203692526,0.084536299,0.105399758,0.100047007,0.062301252,0.118096605,0.315763265,0.373661697,0.367567956,0.409157246,0.091287017,3.089650154,-0.256996095,0.22253184,1.812469482,0.622719824,0.497834325,0.415019155,1.324034691,0.659320831,0.735708475,0.259634256,-0.335261166,2.786462069,6.567399979,3,35,47,18,6.5,5.94,36,2,3.4,55.4,89,24.8,51.55796,6.69672
101,78,33,5789,230,-5,235,159,60,174,25,795,82,47,14,226,165,226,191,149.3676147,112,73,774.2980957,3,532.4724731,386.1316528,90.22286224,153.7820435,199.6305237,217.3076019,203.9193115,84.27391815,117.986496,74,313,175.0192413,10.55673885,350.1455078,0.151502937,5,112.7510529,3.095389843,10.69252968,49.98552704,1.686793566,6.086758137,130.209549,4.108534813,3.105826616,1.010847688,10.56001759,69.77106476,296.1157532,0.828254104,7.370303631,611.8184204,19,0.540302277,2.01E-07,1.479843855,-1.192466021,28.03457642,2.118991613,0.065454446,0.640043676,0,1.570751548,1.88E-06,32,0.000589472,0.000348531,-3156393,0.385290742,2.65E-07,0.261689156,0.008150591,0.751196682,0.369155437,0,0.088584304,0,0,0.00017948,2.518982172,-123.8543701,7.26E-08,1.79331E+12,1.706565022,4.304653645,1.142353177,387001.9375,483403.3125,492191.6563,544144.8125,486909,419821.8438,68187.85938,193998.8281,249876.7344,121.5899124,19.54740906,62.00740814,42.5580864,8.933859825,7.10982132,71.00491333,31.58650398,4286.331055,0.754094541,2875.998291,2867.998291,340.0524597,702.0126343,480.5979004,4286.563965,1971.02356,962.1085815,1.002789378,5.106106758,0.171261042,0.69949764,1.685154319,0.684600055,0.45981434,0.488126367,0.924541354,0.633390546,0.798371434,-3214.995117,-0.078715406,0.7696594,8.919231415,19.98632622,0,4379.705078,0.008488514,3187.920166,0.354179859,7.09E-05,0.101489983,1.598851919,0.978398502,0.854057133,0.675333619,0.999216914,0.268419921,0.161101297,-3214.995117,-0.078715406,0.7696594,1.384078026,3164.608643,4380.06543,3164.159912,3234.478271,3740.826172,2526.305664,1549.900024,0.085068971,0.585403562,0.209202945,0.096453689,0.110032201,0.10123726,0.075565204,0.118999422,0.266436249,0.314538807,0.31814009,0.361469328,0.096723266,2.570516825,-0.185708404,0.185311988,1.606571674,0.746416926,0.578757107,0.461053222,1.305335045,0.596992433,0.654191077,0.180112839,-0.266819298,2.101335049,4.783542156,18,27,63,10,7.49,7.02,41.5,69,3.2,155.5,121.6,20.1,51.52206,6.69934
100,81,33,5889,232,-7,239,175,58,175,24,805,84,53,13,239,167,239,190,147.2277069,109.2277145,67.4232254,768.1018066,2.991127729,538.2606201,383.8891296,77.14704895,158.089798,190.3563385,227.4716187,193.942688,83.62674713,118.4311142,74.77961731,312.0533447,171.444397,296.3917542,363.3295898,0.999952555,5,1012,6,5,0,1.627317071,4.634991646,235.6168976,36.22528839,11.30718231,1,20,91.56827545,272.221405,1.340000033,10.99990559,653.9604492,70,-0.729404092,2.77E-07,1.554853678,2.678123474,39.00723267,1.724490762,0.032887865,0.589072526,0,1.570690393,1.20E-06,2,0.000975245,0.000333854,-1523413.625,0.501710534,2.81E-07,0.334879011,0,0.265247375,0.66743952,-3098007040,0.351048738,2409560832,528848.9375,0.00038541,5.69935894,-21.56753349,0.000381123,4.68196E+11,1.209085464,2.839780331,1.164486408,434808.5,509715.0625,506326.625,514002.1875,440484.1875,366851.4688,30657.16406,246021,235352,134.1182098,16.36658478,69.01319122,31.92301178,2.02073431,7.933805943,18,26.92685127,2971.480469,0.487590432,2929.999268,2920,436.0181885,818.5308838,812.5093994,2971.798096,2095.47998,1278.521973,1.003424406,2.630648613,0.301548183,0.438628316,1.437629342,0.992643535,0.705121934,0.610133231,0.70235008,0.398395479,0.570590138,-3274.244141,-0.051019233,0.747252822,3.657555342,12,0,4639.672363,0.017871417,3360.41748,0.354964614,-0.009065324,0.106920682,1.666017294,0.962955892,0.902914762,0.695024729,1.104454994,0.228849337,0.169120863,-3274.244141,-0.051019233,0.747252822,1.407088995,3297.62085,4640.045898,3357.955811,3424.477539,4189.565918,2911.851807,1838.047485,0.014883906,0.443244398,0.186740503,0.120801747,0.114701957,0.105037838,0.092571393,0.131171271,0.238213181,0.28001228,0.272014618,0.303614855,0.104497127,1.89052844,-0.106769942,0.138317853,1.532546759,0.881314695,0.61505723,0.646896362,1.25084734,0.482742608,0.532687545,0.081443518,-0.238346219,1.422929168,3.279791355,4,17,80,3,7.79,7.09,11.1,1,1.2,65.4,228.8,12.8,51.03723,6.73396
72,69,30,5796,192,-33,225,7,31,145,-3,899,97,55,16,256,183,255,246,116.0758209,81.21574402,39.81613922,925.8275146,4.984175205,469.0845947,362.9057922,90.84644318,192.9465942,226.2023773,231.3695679,274.3937988,91.42829895,99.18896484,93.64209747,305.8740234,442.1856689,702,186.7103729,1,5,3212.651123,6,7,0,2.283722878,2.991070747,46.04953766,106.4818115,45.37260056,1.89583981,6.49220562,42.03368759,489.7209167,2.01346755,5.843653202,518.736084,536,0.403796703,7.92E-07,1.570712447,0.251573861,42.47160721,5.244642735,0.042864013,0.55541122,0,1.570739985,8.53E-07,4,0.008699575,0.000355396,6751678.5,0.752702177,7.92E-07,0.125137284,0,0.004896683,0.562568665,826135168,0.579684317,-1927648768,2387717.25,0.001091368,24.32508278,208.7256775,0.001807825,2.03003E+13,3.275126457,18.91423225,0.835032642,517215.6563,562438.375,541169.4375,473296.4063,367744.9375,279442.9688,87817.01563,334129.1563,237938.3281,116.3252716,22.34684181,58.73206711,32.66749954,9.210320473,7,333.7580261,42.30897522,3836.665771,0.58087647,2950.000732,2931.999756,498,800.0020752,813.0009155,3836.993652,2837.006104,1533.998413,1.006139517,3.796229839,0.240275115,0.522351086,1.38380301,1.016248465,0.739382565,0.54071027,0.812051594,0.428789258,0.650321782,-4925.864746,-0.058399867,0.709929645,4.719543934,18,0,5147.981934,-0.060976028,4215.067383,0.228562832,-0.00699755,0.062453277,1.591585755,1.001680493,0.88964498,0.666854084,1.131664276,0.255291253,0.101729892,-4925.864746,-0.058399867,0.709929645,1.226501822,4197.590332,5148.352051,4256.75,4190.54834,4580.205566,3054.328857,1840.328979,0.075398415,0.617021382,0.264597803,0.128599063,0.103524886,0.099765897,0.073300637,0.132118657,0.293756962,0.348086536,0.343888462,0.386574179,0.093172997,2.874812841,-0.170926958,0.200495616,1.693714142,0.734726369,0.684468389,0.486017108,1.235589385,0.532099128,0.681214869,0.210652649,-0.187318221,1.914684176,5.273817539,5,18,40,41,5.51,4.82,22.1,0,2.2,0,92.3,8.9,50.22906,6.78978
98,80,33,5841,228,-9,237,172,56,172,22,821,85,55,13,245,171,245,194,143.7560883,106.7193604,64.76012421,800.3664551,3.188196659,529.5126953,381.4658203,77.83974457,165.0103455,197.3799896,237.285965,202.3943939,84.79425812,116.0668335,76.97164154,311.1100769,211.3113861,313.4892273,371.4932251,0.582805932,5,1022,6,5,0,1.578998923,5.305734158,238.1043854,42.37287521,11.38538074,1,20,93.31285858,313.5448608,1.340000033,11.91782665,698.6499023,121,0.309206396,4.58E-07,1.530471325,-1.993779182,35.27124023,1.328375459,-0.130115435,0.611430407,8.76E-06,1.570752501,1.49E-06,128,0.00242241,0.000327325,-11319818,0.547096431,4.88E-07,0.712411284,0,0.026064115,0.143794373,0,0.382924378,1376891904,236508.4219,0.000295085,7.395421982,-159.4924164,0.000134747,3.57971E+13,0.890940309,44.0351181,1.327569723,442928.7188,515712.625,510805.25,511592.8438,434827.1563,359422.4063,27742.04883,254314.4063,236188.9531,124.3826141,14.42975044,62.18250656,34.16737366,5.051089764,7.592207432,18.00647545,30.85562515,2619.604248,0.46061331,2925.998535,2906.996094,443.9993591,776.993103,766.0147705,2619.930908,1924.911133,1251.897095,1.006536841,2.371884346,0.266125321,0.415735334,1.492167592,0.985870719,0.734718263,0.650366187,0.702519774,0.353339911,0.547532737,-3254.286133,-0.045123082,0.750633895,3.420209408,12.87074184,21.18239975,4379.737793,0.005549795,3237.647705,0.326851487,-0.00759387,0.09979713,1.643736362,0.963608444,0.913650215,0.663241327,1.094500542,0.245360032,0.158589572,-3254.286133,-0.045123082,0.750633895,1.376961231,3181,4380.11377,3229.681885,3301.133301,4001.891846,2654.219971,1648.027832,-0.096855432,0.358645737,0.152000159,0.10380964,0.109702952,0.096137553,0.080607839,0.104803979,0.185696885,0.204897806,0.19309783,0.218150467,0.096219875,1.269149303,-0.152882099,0.097436756,1.668520212,0.838463604,0.696767509,0.68295747,1.626254916,0.439724833,0.460380971,0.024691656,-0.178711861,1.182916403,2.706318378,1,16,77,7,6.87,6.41,15.4,2,1.3,45.1,241.4,14.8,50.96427,6.71024
86,74,31,5890,213,-22,235,159,45,159,9,714,73,42,16,210,138,210,182,134.2658997,95.2416687,51.2416687,782.9732056,3.549099445,517.3215942,380.3970337,84.62919617,166.6359558,196.4453735,201.4331818,216.514679,87.04721832,111.5883255,82.49743652,309.1929321,225.4875488,553,178.1499176,1,5,3299.636475,6,7,0,1.893572211,8.370074272,65.7840271,49.14594269,25.46265984,0.998176396,4.113062382,44.04792023,376.8878479,1.860000014,3.906857967,507.3247681,313,0.648076952,2.60E-07,1.566404223,2.829658031,39.31817245,1.528162241,0.071581632,0.568769217,0,1.570685744,1.97E-06,16,0.001007931,0.000326659,1305122.875,0.501670182,2.60E-07,0.242809013,0,0.008493321,0.378595501,1583425792,0.386023045,-1170358144,560449.375,0.000305326,4.828075886,-10.66760349,0.000426108,1.18783E+12,1.050193906,7.924521446,1.09355998,542168,580867.0625,555285.4375,466017.5938,349603.875,255143.4844,112098.8203,360075.2813,246808.3281,131.44133,19.63766098,66.21219635,30.20645905,3.980900049,7.53039217,18.02909279,32.49529266,2597.604004,0.387915492,2944.000488,2923.001465,476.0094604,745.0234985,900.0379028,2597.957031,2147.989502,1455.019287,1.007184029,2.487080574,0.308149606,0.356777072,1.387831926,1.208066463,0.826799452,0.677386582,0.627548933,0.282011002,0.485397846,-4614.102051,-0.040502161,0.69198525,2.886497259,18,0.611780643,4822.688477,-0.060943231,3958.245117,0.204132557,-0.000581212,0.062470958,1.648471594,0.981706142,0.922148824,0.683009863,1.011250019,0.227123499,0.101757921,-4614.102051,-0.040502161,0.69198525,1.226571321,3932.153809,4823.066895,3936.727295,4005.428467,4447.585449,3037.744629,1840.8125,-0.063717663,0.261434108,0.204051703,0.150898278,0.118036397,0.111302763,0.121844716,0.146621644,0.22075741,0.251335323,0.243942067,0.269494802,0.117142409,1.421276808,0.015875863,0.094531022,1.473410606,1.094714165,0.757163763,0.73951,0.952983797,0.367503852,0.377294123,-0.022932529,-0.138197824,0.988090694,2.211788893,15,26,51,22,6.1,5.52,20.8,0,2.3,50.8,471.2,11.2,49.99476,6.77756
74,69,30,5787,195,-31,226,146,32,146,-1,897,96,55,16,255,182,255,243,118.4192886,84.42442322,44.48302841,854.2722168,4.332314014,474.4233398,364.8384094,91.05957794,183.0470734,208.1815796,215.9504547,247.2351074,90.89537811,100.7436905,91.9839325,306.144043,367.6925049,751,152.9738312,1,5,3308.346436,6,7,0,2.283714771,3.418372869,42.22471237,61.78629303,37.26431656,1.125984311,5.210419178,41.1467514,458.9858093,2.273666382,4.690366745,501.9858093,516,-0.795473278,2.04E-07,1.446229696,10.04663658,39.23757935,1.382112741,0.237283245,0.579741418,0,1.570701003,5.84E-07,32,0.000679641,0.000343977,3701069.5,0.42498216,2.31E-07,0.260061115,0,0.00492421,0.369969428,826135168,0.818778992,-550756800,353243.3125,0.000233849,7.578652382,59.14134979,0.000301304,3.1851E+12,1.000869393,12.90588379,1.259800673,513149.9063,561741.0625,542034.8125,479285.375,374915.5625,286313.6875,80835.40625,328961.9063,240638.5625,124.0528336,29.60360718,62.72064972,21.44135475,8.173359871,4.227988243,19.45660591,38.4980278,3436.689941,0.575443327,2923,2908.999756,433.995697,751.9957275,740.0020752,3437.000977,2351.013672,1289.996948,1.004812717,3.570506096,0.260653287,0.517260432,1.391533852,0.98405093,0.684030533,0.548698187,0.795382738,0.454205692,0.645678043,-4686.187988,-0.051270407,0.721400619,4.644582748,18,0,5212.026855,-0.043663703,4124.655762,0.262315154,0.000497181,0.071995042,1.596093416,0.998831093,0.902460098,0.659223735,0.992459714,0.253984898,0.116526745,-4686.187988,-0.051270407,0.721400619,1.263792396,4124.411621,5212.399902,4120.3125,4129.238281,4703.98291,3100.977295,1870.535767,0.117240548,0.653980672,0.218901634,0.108799525,0.094610065,0.092791609,0.065121353,0.121956252,0.28480038,0.343550533,0.341902316,0.388376325,0.085248925,3.185468197,-0.18461436,0.20927155,1.705042481,0.701802194,0.563632786,0.497024715,1.221639633,0.582616448,0.712804019,0.232085079,-0.279072672,2.233063459,5.963886261,2,36,58,6,6.68,6.26,46,1,4.9,11,99.5,32.2,50.28137,6.73007
87,75,31,5925,216,-21,237,162,48,162,11,707,72,42,16,207,137,207,178,136.0978394,97.31516266,53.60549164,762.7746582,3.313676596,521.5128784,382.5270691,80.28816223,163.6085663,191.0463257,199.4937592,207.5370331,86.97631836,112.8229141,81.4717865,309.9657593,191.7482758,504,196.9686737,1,5,3310.546631,6,7,0,2.07072711,4.371078491,68.84257507,53.6813736,23.80966949,1,6.364955425,44.11945343,349.354126,1.860000014,6.053445816,498.9832153,297,0.85759294,4.88E-07,1.570524693,0.827904701,37.88537979,2.102687836,0.041598018,0.569695532,0,1.570677161,9.12E-07,4,0.001589839,0.000348597,-1522783.375,0.617218494,4.89E-07,0.132210374,0,0.009450707,0.566105187,2801262848,0.386340499,-1329412992,852743.25,0.00070716,12.15015221,77.34863281,0.000725636,1.43479E+12,1.359134555,9.312559128,0.796496987,546643.625,585043.6875,559026.125,466627.1875,348061.6563,251951.1094,115534.5469,364380.6563,250007.7656,129.0613403,18.66719627,59.58399582,36.22593307,4.275639057,7.013456821,53.3872261,32.2305336,3598.743408,0.571442008,2943.000732,2930.998047,396.0022583,672.0113525,783.9916992,3599.010254,1984.013306,1175.998413,1.004095078,4.355579376,0.328806311,0.513540506,1.183922529,1.16663456,0.551266372,0.592737138,0.765918076,0.50744009,0.642258108,-4607.759766,-0.03490762,0.693508863,4.590622902,12.03296375,0,4831.65918,-0.060028575,3890.629395,0.24928093,0.008050246,0.062972054,1.611323357,1.016906738,0.932539642,0.67337507,0.877660632,0.228546456,0.102539681,-4607.759766,-0.03490762,0.693508863,1.228510737,3933.25,4832.040039,3870.428467,3867.857178,4506.068848,3034.274414,1868.5625,0.076609045,0.504272342,0.195001632,0.106560029,0.116949797,0.112099819,0.090923458,0.136749774,0.248802885,0.308702439,0.305934936,0.347101599,0.107254677,2.096361876,-0.125202924,0.163658857,1.539902687,0.811093688,0.561799884,0.546457112,1.249085188,0.55876416,0.584848166,0.128885299,-0.280573815,1.757623434,3.817514181,7,9,43,47,6.04,5.75,12.6,1,1.3,73.9,307.8,6.8,49.95803,6.75216
86,85,34,6013,225,-25,250,163,44,163,9,800,77,52,11,219,171,219,205,131.9723053,98.07358551,57.30952072,1053.074097,5.028176308,513.1463013,386.2422485,125.2987595,213.2759552,272.3154297,229.7223969,337.182251,88.98151398,110.5234528,83.82875824,309.0481262,517.112915,457.7969971,161.3777924,0.845592082,5,3212,6,5,0,1.835826278,8.591629982,87.9675293,80.775383,22.70392418,1.454608679,5.154407978,48.59344101,552.0809326,1.919999957,4.638967037,612.34375,379,-0.036358323,1.94E-07,1.552607656,4.481847763,42.15961838,1.493237972,0.15302974,0.572544336,0,1.570704818,7.01E-07,1,0.000754048,0.000319653,217660.5313,0.454581469,1.97E-07,0.694743633,0,0.006990673,0.847371817,1583425792,0.425442934,-1170358144,618828,0.000263658,29.3098526,287.4965515,0.000426108,8.29403E+11,1.058885694,5.279276371,0.794907749,589859.1875,616587.8125,583245.875,454108.2188,316414.0938,208864.25,160697.2188,409773.75,268602.5625,128.8233643,18.45609283,57.6186676,36.96992111,7.037943363,7,246.7771301,36.18496704,3330.717041,0.623056591,2947.500977,2925.000732,375.4974976,645.5046997,619.4949341,3331.0271,2268.018311,1219.999268,1.007692337,4.160345078,0.245225415,0.562696874,1.40823853,0.959706306,0.680876553,0.537914217,0.833421528,0.463862866,0.686373174,-4708.852051,-0.039331015,0.714399219,5.377004623,18.00732613,3.505743265,5020.769043,-0.055335671,4059.439453,0.234995365,-0.000524419,0.065548502,1.595209599,0.997157872,0.924314737,0.64086318,1.008945584,0.256004125,0.106550708,-4708.852051,-0.039331015,0.714399219,1.238515377,4054.166748,5021.147949,4058.421143,4065.722168,4641.121094,2974.323486,1807.869507,0.030593961,0.582623661,0.209580511,0.104522482,0.094569787,0.088755749,0.069038287,0.108194105,0.243180051,0.288422972,0.295786828,0.327522844,0.084827892,2.690159082,-0.156052813,0.173106074,1.604732275,0.7778458,0.639895856,0.498722345,1.239467502,0.548868597,0.651815116,0.161830962,-0.219589636,1.887078762,4.744075298,10,18,62,21,5.3,4.68,32.7,0,2.6,13.9,90.7,7.1,49.54486,6.77985
102,81,33,5871,233,-6,239,161,61,176,25,802,84,49,14,230,168,228,193,147.8944092,108.8488617,69,750.8661499,3,537.692749,386.3182983,75.93152618,156.901947,188.0600586,215.2235565,191.8893433,83.83348846,118.7802429,74,313,162.3193665,221,354.7703247,1.15E-06,5,114,6,12,0,1.627317071,4.451586723,169.8847961,26.50776291,2.182990789,0.999989688,20,74.93208313,314.1956787,1.419999957,8.990507126,589.8110962,36,0.367319375,2.54E-07,1.504909635,3.36899662,37.0377388,1.44269526,-0.05576057,0.608566999,0,1.57072866,1.45E-06,8,0.001401256,0.000341952,-4027245,0.482874364,2.75E-07,0.384020209,0,0.372315198,0.307989895,-1721115008,0.170993209,1032668992,327978.1875,0.000370973,1.504459143,-131.6803436,0.000190561,4.07284E+12,0.975566924,3.380308628,1.148569345,412642.2813,500754.5938,504105.8125,534139.3125,467437.8438,395489.4375,42607.25,220595.625,247260.6563,129.8375397,10.63845825,60.22465134,61.93295288,3.328605652,9,18,30.10569763,3114.144043,0.602784097,2890.999756,2882.999756,433.013031,691.0358276,617.5604248,3114.443115,2014.582764,1103.081299,1.002774835,3.506919861,0.175663486,0.543085396,1.473159313,0.893673539,0.646851659,0.547548294,0.85847348,0.476911187,0.669046223,-3431.272949,-0.047372252,0.73391211,5.043138981,12.28853035,0,4319.787109,-0.011022873,3228.259033,0.338513017,0.000361795,0.090320036,1.614283085,1.000675917,0.909540772,0.676119685,0.995732665,0.238429382,0.1444249,-3431.272949,-0.047372252,0.73391211,1.337608933,3229.764648,4320.162109,3227.428467,3227.583252,3929.363525,2656.719971,1615.800049,0.010879964,0.47885859,0.215537131,0.121601351,0.112999924,0.106598571,0.089204438,0.129999384,0.241096616,0.292693228,0.282317609,0.319172502,0.103424154,1.994153738,-0.117680378,0.149986044,1.575981259,0.836825848,0.675299823,0.564178228,1.252099633,0.494978756,0.563126981,0.105081856,-0.19381617,1.514059424,3.577989101,8,17,30,53,6.32,5.89,15.4,0,1.3,51.4,81.7,9.8,51.28617,6.63021
